Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Rank,Listing
8151,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Helarctos,malayanus,,Helarctos malayanus,SPECIES,I
7567,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Melursus,ursinus,,Melursus ursinus,SPECIES,I
10071,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,,Tremarctos ornatus,SPECIES,I
6525,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,americanus,,Ursus americanus,SPECIES,II
9829,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,arctos,,Ursus arctos,SPECIES,I/II
9829,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,arctos,,Ursus arctos,SPECIES,I/II
12206,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,arctos,isabellinus,Ursus arctos isabellinus,SUBSPECIES,I
9128,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,maritimus,,Ursus maritimus,SPECIES,II
3570,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,thibetanus,,Ursus thibetanus,SPECIES,I
10356,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Arctictis,binturong,,Arctictis binturong,SPECIES,III
10223,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Civettictis,civetta,,Civettictis civetta,SPECIES,III
10884,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Cynogale,bennettii,,Cynogale bennettii,SPECIES,II
6327,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Hemigalus,derbyanus,,Hemigalus derbyanus,SPECIES,II
4655,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paguma,larvata,,Paguma larvata,SPECIES,III
4282,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,hermaphroditus,,Paradoxurus hermaphroditus,SPECIES,III
6090,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Paradoxurus,jerdoni,,Paradoxurus jerdoni,SPECIES,III
3285,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Prionodon,linsang,,Prionodon linsang,SPECIES,II
7442,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Prionodon,pardicolor,,Prionodon pardicolor,SPECIES,I
3685,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverra,civettina,,Viverra civettina,SPECIES,III
11288,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverra,zibetha,,Viverra zibetha,SPECIES,III
8845,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverricula,indica,,Viverricula indica,SPECIES,III
7903,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Balaena,mysticetus,,Balaena mysticetus,SPECIES,I
6659,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,australis,,Eubalaena australis,SPECIES,I
11020,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,glacialis,,Eubalaena glacialis,SPECIES,I
4989,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,japonica,,Eubalaena japonica,SPECIES,I
8288,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,acutorostrata,,Balaenoptera acutorostrata,SPECIES,I/II
6477,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,bonaerensis,,Balaenoptera bonaerensis,SPECIES,I
3975,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,borealis,,Balaenoptera borealis,SPECIES,I
6352,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,edeni,,Balaenoptera edeni,SPECIES,I
10905,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,musculus,,Balaenoptera musculus,SPECIES,I
4329,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,omurai,,Balaenoptera omurai,SPECIES,I
9445,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,physalus,,Balaenoptera physalus,SPECIES,I
3052,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,Megaptera novaeangliae,SPECIES,I
7265,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,commersonii,,Cephalorhynchus commersonii,SPECIES,II
10200,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,eutropia,,Cephalorhynchus eutropia,SPECIES,II
4438,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,heavisidii,,Cephalorhynchus heavisidii,SPECIES,II
5314,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,hectori,,Cephalorhynchus hectori,SPECIES,II
5623,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,capensis,,Delphinus capensis,SPECIES,II
5924,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,delphis,,Delphinus delphis,SPECIES,II
3327,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Feresa,attenuata,,Feresa attenuata,SPECIES,II
8462,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala,macrorhynchus,,Globicephala macrorhynchus,SPECIES,II
7046,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Globicephala,melas,,Globicephala melas,SPECIES,II
9702,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Grampus,griseus,,Grampus griseus,SPECIES,II
7197,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenodelphis,hosei,,Lagenodelphis hosei,SPECIES,II
9180,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,acutus,,Lagenorhynchus acutus,SPECIES,II
3918,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,albirostris,,Lagenorhynchus albirostris,SPECIES,II
6793,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,australis,,Lagenorhynchus australis,SPECIES,II
7504,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,cruciger,,Lagenorhynchus cruciger,SPECIES,II
8540,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,obliquidens,,Lagenorhynchus obliquidens,SPECIES,II
10842,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,obscurus,,Lagenorhynchus obscurus,SPECIES,II
8788,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lissodelphis,borealis,,Lissodelphis borealis,SPECIES,II
10448,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lissodelphis,peronii,,Lissodelphis peronii,SPECIES,II
9382,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcaella,brevirostris,,Orcaella brevirostris,SPECIES,I
11005,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcaella,heinsohni,,Orcaella heinsohni,SPECIES,I
6391,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,orca,,Orcinus orca,SPECIES,II
7820,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Peponocephala,electra,,Peponocephala electra,SPECIES,II
6795,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Pseudorca,crassidens,,Pseudorca crassidens,SPECIES,II
4962,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,fluviatilis,,Sotalia fluviatilis,SPECIES,I
10624,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,guianensis,,Sotalia guianensis,SPECIES,I
8824,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sousa,chinensis,,Sousa chinensis,SPECIES,I
34009,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sousa,plumbea,,Sousa plumbea,SPECIES,I
67921,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sousa,sahulensis,,Sousa sahulensis,SPECIES,I
5245,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sousa,teuszii,,Sousa teuszii,SPECIES,I
8989,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,attenuata,,Stenella attenuata,SPECIES,II
11236,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,clymene,,Stenella clymene,SPECIES,II
10064,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,coeruleoalba,,Stenella coeruleoalba,SPECIES,II
8215,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,frontalis,,Stenella frontalis,SPECIES,II
10191,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,longirostris,,Stenella longirostris,SPECIES,II
6629,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Steno,bredanensis,,Steno bredanensis,SPECIES,II
4770,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,aduncus,,Tursiops aduncus,SPECIES,II
67922,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,australis,,Tursiops australis,SPECIES,II
7086,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,,Tursiops truncatus,SPECIES,II
5138,Animalia,Chordata,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,robustus,,Eschrichtius robustus,SPECIES,I
67923,Animalia,Chordata,Mammalia,Cetacea,Iniidae,Inia,araguaiaensis,,Inia araguaiaensis,SPECIES,II
4021,Animalia,Chordata,Mammalia,Cetacea,Iniidae,Inia,geoffrensis,,Inia geoffrensis,SPECIES,II
4061,Animalia,Chordata,Mammalia,Cetacea,Iniidae,Lipotes,vexillifer,,Lipotes vexillifer,SPECIES,I
8842,Animalia,Chordata,Mammalia,Cetacea,Iniidae,Pontoporia,blainvillei,,Pontoporia blainvillei,SPECIES,II
4206,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Delphinapterus,leucas,,Delphinapterus leucas,SPECIES,II
8084,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Monodon,monoceros,,Monodon monoceros,SPECIES,II
8608,Animalia,Chordata,Mammalia,Cetacea,Neobalaenidae,Caperea,marginata,,Caperea marginata,SPECIES,I
68342,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,asiaeorientalis,,Neophocaena asiaeorientalis,SPECIES,I
9803,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,phocaenoides,,Neophocaena phocaenoides,SPECIES,I
11079,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,dioptrica,,Phocoena dioptrica,SPECIES,II
11185,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,phocoena,,Phocoena phocoena,SPECIES,II
5652,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,sinus,,Phocoena sinus,SPECIES,I
5385,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,spinipinnis,,Phocoena spinipinnis,SPECIES,II
4956,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoenoides,dalli,,Phocoenoides dalli,SPECIES,II
6515,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Kogia,breviceps,,Kogia breviceps,SPECIES,II
6532,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Kogia,sima,,Kogia sima,SPECIES,II
10761,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,macrocephalus,,Physeter macrocephalus,SPECIES,I
7010,Animalia,Chordata,Mammalia,Cetacea,Platanistidae,Platanista,gangetica,,Platanista gangetica,SPECIES,I
7840,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Berardius,arnuxii,,Berardius arnuxii,SPECIES,I
9048,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Berardius,bairdii,,Berardius bairdii,SPECIES,I
4979,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Hyperoodon,ampullatus,,Hyperoodon ampullatus,SPECIES,I
3957,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Hyperoodon,planifrons,,Hyperoodon planifrons,SPECIES,I
9126,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Indopacetus,pacificus,,Indopacetus pacificus,SPECIES,II
6238,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,bidens,,Mesoplodon bidens,SPECIES,II
7528,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,bowdoini,,Mesoplodon bowdoini,SPECIES,II
10363,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,carlhubbsi,,Mesoplodon carlhubbsi,SPECIES,II
10436,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,densirostris,,Mesoplodon densirostris,SPECIES,II
8883,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,europaeus,,Mesoplodon europaeus,SPECIES,II
10466,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,ginkgodens,,Mesoplodon ginkgodens,SPECIES,II
6913,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,grayi,,Mesoplodon grayi,SPECIES,II
3188,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,hectori,,Mesoplodon hectori,SPECIES,II
68344,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,hotaula,,Mesoplodon hotaula,SPECIES,II
5644,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,layardii,,Mesoplodon layardii,SPECIES,II
8066,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,mirus,,Mesoplodon mirus,SPECIES,II
8865,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,perrini,,Mesoplodon perrini,SPECIES,II
8605,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,peruvianus,,Mesoplodon peruvianus,SPECIES,II
6746,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,stejnegeri,,Mesoplodon stejnegeri,SPECIES,II
4039,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Mesoplodon,traversii,,Mesoplodon traversii,SPECIES,II
8310,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Tasmacetus,shepherdi,,Tasmacetus shepherdi,SPECIES,II
5326,Animalia,Chordata,Mammalia,Cetacea,Ziphiidae,Ziphius,cavirostris,,Ziphius cavirostris,SPECIES,II
11224,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,,Platyrrhinus lineatus,SPECIES,III
7295,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,celebensis,,Acerodon celebensis,SPECIES,II
10801,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,humilis,,Acerodon humilis,SPECIES,II
9506,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,jubatus,,Acerodon jubatus,SPECIES,I
9039,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,leucotis,,Acerodon leucotis,SPECIES,II
8207,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,mackloti,,Acerodon mackloti,SPECIES,II
6331,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,admiralitatum,,Pteropus admiralitatum,SPECIES,II
8322,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,aldabrensis,,Pteropus aldabrensis,SPECIES,II
7779,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,alecto,,Pteropus alecto,SPECIES,II
7193,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,anetianus,,Pteropus anetianus,SPECIES,II
9362,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,aruensis,,Pteropus aruensis,SPECIES,II
5976,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,banakrisi,,Pteropus banakrisi,SPECIES,II
5876,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,caniceps,,Pteropus caniceps,SPECIES,II
6956,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,capistratus,,Pteropus capistratus,SPECIES,II
10622,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,chrysoproctus,,Pteropus chrysoproctus,SPECIES,II
9535,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,cognatus,,Pteropus cognatus,SPECIES,II
3656,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,conspicillatus,,Pteropus conspicillatus,SPECIES,II
3837,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,dasymallus,,Pteropus dasymallus,SPECIES,II
9279,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,faunulus,,Pteropus faunulus,SPECIES,II
5905,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,fundatus,,Pteropus fundatus,SPECIES,II
8067,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,giganteus,,Pteropus giganteus,SPECIES,II
7082,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,gilliardorum,,Pteropus gilliardorum,SPECIES,II
9966,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,griseus,,Pteropus griseus,SPECIES,II
8182,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,howensis,,Pteropus howensis,SPECIES,II
6025,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,hypomelanus,,Pteropus hypomelanus,SPECIES,II
4040,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,insularis,,Pteropus insularis,SPECIES,I
10896,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,intermedius,,Pteropus intermedius,SPECIES,II
6654,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,keyensis,,Pteropus keyensis,SPECIES,II
7001,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,leucopterus,,Pteropus leucopterus,SPECIES,II
10856,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,livingstonii,,Pteropus livingstonii,SPECIES,II
9092,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,lombocensis,,Pteropus lombocensis,SPECIES,II
3627,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,loochoensis,,Pteropus loochoensis,SPECIES,I
5642,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,lylei,,Pteropus lylei,SPECIES,II
4717,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,macrotis,,Pteropus macrotis,SPECIES,II
5831,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,mahaganus,,Pteropus mahaganus,SPECIES,II
8325,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,mariannus,,Pteropus mariannus,SPECIES,I
7762,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,melanopogon,,Pteropus melanopogon,SPECIES,II
5434,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,melanotus,,Pteropus melanotus,SPECIES,II
10438,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,molossinus,,Pteropus molossinus,SPECIES,I
6729,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,neohibernicus,,Pteropus neohibernicus,SPECIES,II
7372,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,niger,,Pteropus niger,SPECIES,II
7139,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,nitendiensis,,Pteropus nitendiensis,SPECIES,II
4670,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,ocularis,,Pteropus ocularis,SPECIES,II
9516,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,ornatus,,Pteropus ornatus,SPECIES,II
3198,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pelewensis,,Pteropus pelewensis,SPECIES,I
7428,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,personatus,,Pteropus personatus,SPECIES,II
3370,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pilosus,,Pteropus pilosus,SPECIES,I
9327,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pohlei,,Pteropus pohlei,SPECIES,II
10543,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,poliocephalus,,Pteropus poliocephalus,SPECIES,II
6599,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pselaphon,,Pteropus pselaphon,SPECIES,II
6540,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,pumilus,,Pteropus pumilus,SPECIES,II
8086,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,rayneri,,Pteropus rayneri,SPECIES,II
8136,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,rennelli,,Pteropus rennelli,SPECIES,II
8058,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,rodricensis,,Pteropus rodricensis,SPECIES,II
3113,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,rufus,,Pteropus rufus,SPECIES,II
8274,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,samoensis,,Pteropus samoensis,SPECIES,I
6104,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,scapulatus,,Pteropus scapulatus,SPECIES,II
10831,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,seychellensis,,Pteropus seychellensis,SPECIES,II
9735,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,speciosus,,Pteropus speciosus,SPECIES,II
9883,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,subniger,,Pteropus subniger,SPECIES,II
10684,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,temminckii,,Pteropus temminckii,SPECIES,II
7959,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,tokudae,,Pteropus tokudae,SPECIES,II
9577,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,tonganus,,Pteropus tonganus,SPECIES,I
4008,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,tuberculatus,,Pteropus tuberculatus,SPECIES,II
5781,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,ualanus,,Pteropus ualanus,SPECIES,I
7631,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,vampyrus,,Pteropus vampyrus,SPECIES,II
4191,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,vetulus,,Pteropus vetulus,SPECIES,II
8190,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,voeltzkowi,,Pteropus voeltzkowi,SPECIES,II
9546,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,woodfordi,,Pteropus woodfordi,SPECIES,II
7938,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,yapensis,,Pteropus yapensis,SPECIES,I
9146,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,tatouay,,Cabassous tatouay,SPECIES,III
5522,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Chaetophractus,nationi,,Chaetophractus nationi,SPECIES,II
4416,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Priodontes,maximus,,Priodontes maximus,SPECIES,I
8373,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,longicaudata,,Sminthopsis longicaudata,SPECIES,I
5227,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,psammophila,,Sminthopsis psammophila,SPECIES,I
3236,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,inustus,,Dendrolagus inustus,SPECIES,II
3121,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,ursinus,,Dendrolagus ursinus,SPECIES,II
10717,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,hirsutus,,Lagorchestes hirsutus,SPECIES,I
7642,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagostrophus,fasciatus,,Lagostrophus fasciatus,SPECIES,I
6067,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Onychogalea,fraenata,,Onychogalea fraenata,SPECIES,I
4886,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,intercastellanus,,Phalanger intercastellanus,SPECIES,II
4443,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,mimicus,,Phalanger mimicus,SPECIES,II
5013,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,orientalis,,Phalanger orientalis,SPECIES,II
6401,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,kraemeri,,Spilocuscus kraemeri,SPECIES,II
6082,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,,Spilocuscus maculatus,SPECIES,II
8763,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,papuensis,,Spilocuscus papuensis,SPECIES,II
5854,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,gaimardi,,Bettongia gaimardi,SPECIES,I
10686,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,lesueur,,Bettongia lesueur,SPECIES,I
6709,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,,Bettongia penicillata,SPECIES,I
5740,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,tropica,,Bettongia tropica,SPECIES,I
5983,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,krefftii,,Lasiorhinus krefftii,SPECIES,I
8697,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Caprolagus,hispidus,,Caprolagus hispidus,SPECIES,I
10330,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Romerolagus,diazi,,Romerolagus diazi,SPECIES,I
9673,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,attenboroughi,,Zaglossus attenboroughi,SPECIES,II
8784,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,bartoni,,Zaglossus bartoni,SPECIES,II
4203,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,bruijni,,Zaglossus bruijni,SPECIES,II
6211,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,bougainville,,Perameles bougainville,SPECIES,I
7185,Animalia,Chordata,Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,,Macrotis lagotis,SPECIES,I
